250.000000,0.071433
251.000000,0.071196
252.000000,0.071004
253.000000,0.070801
254.000000,0.070488
255.000000,0.070316
256.000000,0.070199
257.000000,0.069967
258.000000,0.069732
259.000000,0.069477
260.000000,0.069224
261.000000,0.069048
262.000000,0.068916
263.000000,0.068742
264.000000,0.068506
265.000000,0.068305
266.000000,0.068124
267.000000,0.067964
268.000000,0.067884
269.000000,0.067809
270.000000,0.067658
271.000000,0.067461
272.000000,0.067310
273.000000,0.067217
274.000000,0.067165
275.000000,0.066998
276.000000,0.066878
277.000000,0.066814
278.000000,0.066590
279.000000,0.066432
280.000000,0.066371
281.000000,0.066314
282.000000,0.066318
283.000000,0.066210
284.000000,0.066058
285.000000,0.066084
286.000000,0.065965
287.000000,0.065711
288.000000,0.065580
289.000000,0.065531
290.000000,0.065516
291.000000,0.065435
292.000000,0.065304
293.000000,0.065248
294.000000,0.065181
295.000000,0.065091
296.000000,0.065141
297.000000,0.065056
298.000000,0.064894
299.000000,0.064801
300.000000,0.064735
301.000000,0.064764
302.000000,0.064747
303.000000,0.064444
304.000000,0.064427
305.000000,0.064493
306.000000,0.064381
307.000000,0.064262
308.000000,0.064219
309.000000,0.064222
310.000000,0.064258
311.000000,0.064121
312.000000,0.064106
313.000000,0.063979
314.000000,0.063911
315.000000,0.063951
316.000000,0.063820
317.000000,0.063676
318.000000,0.063683
319.000000,0.063509
320.000000,0.063431
321.000000,0.063211
322.000000,0.062985
323.000000,0.063184
324.000000,0.062955
325.000000,0.062876
326.000000,0.063127
327.000000,0.062880
328.000000,0.062704
329.000000,0.062666
330.000000,0.062598
331.000000,0.062527
332.000000,0.062618
333.000000,0.062446
334.000000,0.062416
335.000000,0.062377
336.000000,0.062272
337.000000,0.062275
338.000000,0.061987
339.000000,0.061954
340.000000,0.062002
341.000000,0.062114
342.000000,0.061836
343.000000,0.061883
344.000000,0.062025
345.000000,0.061946
346.000000,0.061861
347.000000,0.061701
348.000000,0.061691
349.000000,0.061615
350.000000,0.061713
351.000000,0.061682
352.000000,0.061571
353.000000,0.061640
354.000000,0.061721
355.000000,0.061479
356.000000,0.061455
357.000000,0.061339
358.000000,0.061350
359.000000,0.061243
360.000000,0.061240
361.000000,0.061316
362.000000,0.061258
363.000000,0.061209
364.000000,0.061292
365.000000,0.061176
366.000000,0.061109
367.000000,0.060986
368.000000,0.060980
369.000000,0.060862
370.000000,0.060949
371.000000,0.060965
372.000000,0.061047
373.000000,0.061120
374.000000,0.060830
375.000000,0.060901
376.000000,0.060947
377.000000,0.061030
378.000000,0.060887
379.000000,0.060893
380.000000,0.060876
381.000000,0.060846
382.000000,0.060752
383.000000,0.060755
384.000000,0.060770
385.000000,0.060747
386.000000,0.060553
387.000000,0.060616
388.000000,0.060586
389.000000,0.060553
390.000000,0.060497
391.000000,0.060453
392.000000,0.060539
393.000000,0.060393
394.000000,0.060497
395.000000,0.060393
396.000000,0.060385
397.000000,0.060320
398.000000,0.060442
399.000000,0.060330
400.000000,0.060271
401.000000,0.060336
402.000000,0.060247
403.000000,0.060234
404.000000,0.060346
405.000000,0.060276
406.000000,0.060304
407.000000,0.060208
408.000000,0.060185
409.000000,0.060173
410.000000,0.060208
411.000000,0.060093
412.000000,0.060168
413.000000,0.060125
414.000000,0.060098
415.000000,0.060027
416.000000,0.060086
417.000000,0.060071
418.000000,0.059991
419.000000,0.060112
420.000000,0.060083
421.000000,0.059959
422.000000,0.059966
423.000000,0.059943
424.000000,0.060012
425.000000,0.059938
426.000000,0.059970
427.000000,0.059960
428.000000,0.059950
429.000000,0.059960
430.000000,0.059980
431.000000,0.060014
432.000000,0.060013
433.000000,0.059922
434.000000,0.059923
435.000000,0.059896
436.000000,0.059860
437.000000,0.059843
438.000000,0.059798
439.000000,0.059767
440.000000,0.059771
441.000000,0.059841
442.000000,0.059844
443.000000,0.059798
444.000000,0.059805
445.000000,0.059806
446.000000,0.059804
447.000000,0.059808
448.000000,0.059836
449.000000,0.059745
450.000000,0.059762
451.000000,0.059787
452.000000,0.059747
453.000000,0.059747
454.000000,0.059759
455.000000,0.059709
456.000000,0.059681
457.000000,0.059733
458.000000,0.059737
459.000000,0.059711
460.000000,0.059722
461.000000,0.059663
462.000000,0.059604
463.000000,0.059621
464.000000,0.059655
465.000000,0.059673
466.000000,0.059709
467.000000,0.059658
468.000000,0.059627
469.000000,0.059631
470.000000,0.059637
471.000000,0.059619
472.000000,0.059604
473.000000,0.059594
474.000000,0.059595
475.000000,0.059630
476.000000,0.059635
477.000000,0.059641
478.000000,0.059654
479.000000,0.059580
480.000000,0.059596
481.000000,0.059666
482.000000,0.059648
483.000000,0.059645
484.000000,0.059656
485.000000,0.059624
486.000000,0.059626
487.000000,0.059633
488.000000,0.059622
489.000000,0.059665
490.000000,0.059625
491.000000,0.059607
492.000000,0.059628
493.000000,0.059600
494.000000,0.059633
495.000000,0.059614
496.000000,0.059598
497.000000,0.059601
498.000000,0.059592
499.000000,0.059595
500.000000,0.059605
501.000000,0.059630
502.000000,0.059615
503.000000,0.059576
504.000000,0.059586
505.000000,0.059568
506.000000,0.059586
507.000000,0.059618
508.000000,0.059609
509.000000,0.059577
510.000000,0.059549
511.000000,0.059571
512.000000,0.059563
513.000000,0.059555
514.000000,0.059557
515.000000,0.059553
516.000000,0.059603
517.000000,0.059603
518.000000,0.059574
519.000000,0.059590
520.000000,0.059613
521.000000,0.059582
522.000000,0.059605
523.000000,0.059594
524.000000,0.059559
525.000000,0.059589
526.000000,0.059547
527.000000,0.059596
528.000000,0.059610
529.000000,0.059615
530.000000,0.059586
531.000000,0.059595
532.000000,0.059633
533.000000,0.059579
534.000000,0.059566
535.000000,0.059612
536.000000,0.059621
537.000000,0.059619
538.000000,0.059597
539.000000,0.059607
540.000000,0.059607
541.000000,0.059587
542.000000,0.059559
543.000000,0.059582
544.000000,0.059584
545.000000,0.059569
546.000000,0.059596
547.000000,0.059596
548.000000,0.059608
549.000000,0.059542
550.000000,0.059574
551.000000,0.059596
552.000000,0.059614
553.000000,0.059618
554.000000,0.059576
555.000000,0.059516
556.000000,0.059530
557.000000,0.059606
558.000000,0.059654
559.000000,0.059640
560.000000,0.059588
561.000000,0.059611
562.000000,0.059650
563.000000,0.059628
564.000000,0.059586
565.000000,0.059618
566.000000,0.059662
567.000000,0.059601
568.000000,0.059598
569.000000,0.059622
570.000000,0.059574
571.000000,0.059607
572.000000,0.059657
573.000000,0.059632
574.000000,0.059657
575.000000,0.059678
576.000000,0.059632
577.000000,0.059627
578.000000,0.059646
579.000000,0.059696
580.000000,0.059614
581.000000,0.059655
582.000000,0.059681
583.000000,0.059632
584.000000,0.059611
585.000000,0.059642
586.000000,0.059674
587.000000,0.059663
588.000000,0.059665
589.000000,0.059687
590.000000,0.059767
591.000000,0.059663
592.000000,0.059633
593.000000,0.059663
594.000000,0.059670
595.000000,0.059762
596.000000,0.059705
597.000000,0.059694
598.000000,0.059616
599.000000,0.059622
600.000000,0.059728
601.000000,0.059611
602.000000,0.059656
603.000000,0.059654
604.000000,0.059639
605.000000,0.059704
606.000000,0.059660
607.000000,0.059736
608.000000,0.059733
609.000000,0.059661
610.000000,0.059656
611.000000,0.059673
612.000000,0.059686
613.000000,0.059684
614.000000,0.059576
615.000000,0.059715
616.000000,0.059715
617.000000,0.059649
618.000000,0.059783
619.000000,0.059615
620.000000,0.059729
621.000000,0.059704
622.000000,0.059767
623.000000,0.059655
624.000000,0.059619
625.000000,0.059764
626.000000,0.059770
627.000000,0.059714
628.000000,0.059694
629.000000,0.059740
630.000000,0.059707
631.000000,0.059759
632.000000,0.059708
633.000000,0.059675
634.000000,0.059776
635.000000,0.059694
636.000000,0.059742
637.000000,0.059715
638.000000,0.059811
639.000000,0.059698
640.000000,0.059736
641.000000,0.059786
642.000000,0.059689
643.000000,0.059683
644.000000,0.059767
645.000000,0.059768
646.000000,0.059762
647.000000,0.059785
648.000000,0.059728
649.000000,0.059789
650.000000,0.059728
651.000000,0.059711
652.000000,0.059710
653.000000,0.059651
654.000000,0.059766
655.000000,0.059791
656.000000,0.059728
657.000000,0.059810
658.000000,0.059743
659.000000,0.059738
660.000000,0.059712
661.000000,0.059713
662.000000,0.059753
663.000000,0.059915
664.000000,0.059761
665.000000,0.059812
666.000000,0.059751
667.000000,0.059775
668.000000,0.059815
669.000000,0.059731
670.000000,0.059776
671.000000,0.059787
672.000000,0.059842
673.000000,0.059853
674.000000,0.059794
675.000000,0.059684
676.000000,0.059766
677.000000,0.059779
678.000000,0.059740
679.000000,0.059728
680.000000,0.059791
681.000000,0.059826
682.000000,0.059865
683.000000,0.059815
684.000000,0.059760
685.000000,0.059766
686.000000,0.059834
687.000000,0.059838
688.000000,0.059859
689.000000,0.059802
690.000000,0.059795
691.000000,0.059897
692.000000,0.059900
693.000000,0.059850
694.000000,0.059802
695.000000,0.059806
696.000000,0.059840
697.000000,0.059805
698.000000,0.059811
699.000000,0.059796
700.000000,0.059850
701.000000,0.059882
702.000000,0.059826
703.000000,0.059828
704.000000,0.059772
705.000000,0.059819
706.000000,0.059911
707.000000,0.059853
708.000000,0.059815
709.000000,0.059767
710.000000,0.059839
711.000000,0.059879
712.000000,0.059858
713.000000,0.059921
714.000000,0.059957
715.000000,0.059872
716.000000,0.059948
717.000000,0.059889
718.000000,0.059833
719.000000,0.059915
720.000000,0.059842
721.000000,0.059892
722.000000,0.059974
723.000000,0.059789
724.000000,0.059734
725.000000,0.059893
726.000000,0.059893
727.000000,0.059807
728.000000,0.059875
729.000000,0.059881
730.000000,0.059895
731.000000,0.059871
732.000000,0.059856
733.000000,0.059814
734.000000,0.059931
735.000000,0.060048
736.000000,0.059868
737.000000,0.059785
738.000000,0.059903
739.000000,0.060012
740.000000,0.059919
741.000000,0.059825
742.000000,0.059849
743.000000,0.059878
744.000000,0.060026
745.000000,0.059976
746.000000,0.059900
747.000000,0.059943
748.000000,0.059827
749.000000,0.059949
750.000000,0.060113
751.000000,0.060024
752.000000,0.059851
753.000000,0.059906
754.000000,0.059943
755.000000,0.059955
756.000000,0.059965
757.000000,0.060035
758.000000,0.060025
759.000000,0.060217
760.000000,0.060180
761.000000,0.060029
762.000000,0.060027
763.000000,0.060099
764.000000,0.060035
765.000000,0.059860
766.000000,0.060037
767.000000,0.059983
768.000000,0.060231
769.000000,0.060011
770.000000,0.059845
771.000000,0.059897
772.000000,0.060020
773.000000,0.060179
774.000000,0.060131
775.000000,0.059998
776.000000,0.060079
777.000000,0.060073
778.000000,0.060207
779.000000,0.060154
780.000000,0.060004
781.000000,0.060090
782.000000,0.060136
783.000000,0.059986
784.000000,0.060004
785.000000,0.059983
786.000000,0.060006
787.000000,0.060010
788.000000,0.060072
789.000000,0.060242
790.000000,0.060044
791.000000,0.059982
792.000000,0.060078
793.000000,0.059985
794.000000,0.060088
795.000000,0.060020
796.000000,0.060150
797.000000,0.060274
798.000000,0.060107
799.000000,0.060230
800.000000,0.059961
801.000000,0.059804
802.000000,0.059903
803.000000,0.059999
804.000000,0.060166
805.000000,0.060261
806.000000,0.060066
807.000000,0.060149
808.000000,0.059937
809.000000,0.059891
810.000000,0.059802
811.000000,0.060066
812.000000,0.060134
813.000000,0.060206
814.000000,0.059944
815.000000,0.060090
816.000000,0.060081
817.000000,0.060098
818.000000,0.060243
819.000000,0.060062
820.000000,0.060021
821.000000,0.060085
822.000000,0.060125
823.000000,0.059913
824.000000,0.059857
825.000000,0.059825
826.000000,0.059819
827.000000,0.060110
828.000000,0.060036
829.000000,0.059798
830.000000,0.059913
831.000000,0.060067
832.000000,0.059969
833.000000,0.060122
834.000000,0.059938
835.000000,0.059958
836.000000,0.060136
837.000000,0.059927
838.000000,0.060195
839.000000,0.059937
840.000000,0.059926
841.000000,0.059820
842.000000,0.060112
843.000000,0.060010
844.000000,0.059876
845.000000,0.059941
846.000000,0.060119
847.000000,0.060009
848.000000,0.060067
849.000000,0.060117
850.000000,0.060179
851.000000,0.060114
852.000000,0.060160
853.000000,0.059967
854.000000,0.059979
855.000000,0.060030
856.000000,0.060049
857.000000,0.060214
858.000000,0.059985
859.000000,0.060028
860.000000,0.060067
861.000000,0.060220
862.000000,0.059997
863.000000,0.060137
864.000000,0.060075
865.000000,0.060021
866.000000,0.059968
867.000000,0.060181
868.000000,0.060093
869.000000,0.060093
870.000000,0.060159
871.000000,0.060052
872.000000,0.060168
873.000000,0.060273
874.000000,0.060139
875.000000,0.060129
876.000000,0.060130
877.000000,0.060021
878.000000,0.060160
879.000000,0.060039
880.000000,0.060134
881.000000,0.060110
882.000000,0.060098
883.000000,0.060194
884.000000,0.060088
885.000000,0.060093
886.000000,0.060109
887.000000,0.060275
888.000000,0.060178
889.000000,0.059996
890.000000,0.060008
891.000000,0.060036
892.000000,0.060197
893.000000,0.060259
894.000000,0.060186
895.000000,0.060332
896.000000,0.060234
897.000000,0.060241
898.000000,0.060122
899.000000,0.060239
900.000000,0.060205
901.000000,0.060108
902.000000,0.060149
903.000000,0.060166
904.000000,0.060213
905.000000,0.060176
906.000000,0.060213
907.000000,0.060195
908.000000,0.060182
909.000000,0.059995
910.000000,0.060188
911.000000,0.060193
912.000000,0.060033
913.000000,0.060169
914.000000,0.060196
915.000000,0.060144
916.000000,0.060152
917.000000,0.059992
918.000000,0.060091
919.000000,0.060202
920.000000,0.060172
921.000000,0.060113
922.000000,0.060264
923.000000,0.060283
924.000000,0.060143
925.000000,0.060228
926.000000,0.060274
927.000000,0.060177
928.000000,0.060132
929.000000,0.060265
930.000000,0.060288
931.000000,0.060096
932.000000,0.060038
933.000000,0.060151
934.000000,0.060161
935.000000,0.060191
936.000000,0.060171
937.000000,0.060272
938.000000,0.060320
939.000000,0.060213
940.000000,0.060275
941.000000,0.060147
942.000000,0.059983
943.000000,0.060085
944.000000,0.060216
945.000000,0.060300
946.000000,0.060414
947.000000,0.060393
948.000000,0.060350
949.000000,0.060296
950.000000,0.060284
951.000000,0.060290
952.000000,0.060179
953.000000,0.060250
954.000000,0.060301
955.000000,0.060281
956.000000,0.060342
957.000000,0.060417
